date,artist,song_name,video,group_type,release,link,like_count,view_count
2013-08-20,Sunmi,24 hours,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=2UmDrsMlXXg,273269,18072997
2013-08-20,SHINee,Breaking News,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=oTwkcx0XSnI,72815,6000341
2013-08-20,SHINee,Boy Meets U,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=ei8E5p1sAQQ,111732,7680857
2013-08-20,KARA,Runaway,Youtube,Girl,Major,https://www.youtube.com/watch?v=fz7vTZRAStE,15511,1466089
2013-08-19,A-JAX,INSANE,Youtube,Boy,Major,https://www.youtube.com/watch?v=Xujh450CoqU,12061,536971
2013-08-19,HISTORY,Tell Me Love,Youtube,Boy,Major,https://www.youtube.com/watch?v=zeUEOxTd8IE,30559,3946863
2013-08-16,Wassup,Wassup,Youtube,Girl,Major,https://www.youtube.com/watch?v=_cz_rKhU2vM,24450,2244519
2013-08-13,CNBLUE,One More Time,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=SRfYnHtp0bs,33032,3672274
2013-08-12,Super Junior,SPY,Youtube,Boy,Major,https://www.youtube.com/watch?v=4GpJHF0WyAE,382738,42038892
2013-08-11,MBLAQ,No Love,Youtube,Boy,Minor,https://www.youtube.com/watch?v=DO_noFmLOhI,25571,994878
2013-08-09,Wassup,Bang Bang,Youtube,Girl,Major,https://www.youtube.com/watch?v=WrXGWUV6DU8,5029,204010
2013-08-08,ZE:A,The Ghost Of Wind,Youtube,Boy,Major,https://www.youtube.com/watch?v=82d7a2oCEvo,44337,3713036
2013-08-07,BIGSTAR,Run & Run,Youtube,Boy,Major,https://www.youtube.com/watch?v=xOx6lyZ7BdI,36689,1900502
2013-08-07,2NE1,Do You Love Me,Youtube,Girl,Major,https://www.youtube.com/watch?v=HRTb81FpWq0,276203,25412548
2013-08-07,Tasty,Mamama,Youtube,Boy,Major,https://www.youtube.com/watch?v=ot_P_6c-3t8,33208,1438816
2013-08-05,Ladies' Code,Hate You,Youtube,Girl,Major,https://www.youtube.com/watch?v=uLjUBC4HpVQ,57041,3541207
2013-08-05,B.A.P,Badman,Youtube,Boy,Major,https://www.youtube.com/watch?v=KLHY_7PgaV0,171836,11282135
2013-07-31,Dickpunks,Sunglass,Youtube,Boy,Major,https://www.youtube.com/watch?v=VygdI8Is8eU,3961,427413
2013-07-31,EXO,Growl,Youtube,Boy,Major,https://www.youtube.com/watch?v=I3dezFzsNss,3005890,287039364
2013-07-31,24K,U R So Cute,Youtube,Boy,Major,https://www.youtube.com/watch?v=cgJv3pJc1jw,48143,1748125
2013-07-31,M.I.B,Dash,Youtube,Boy,Major,https://www.youtube.com/watch?v=T44tyLQ2Svw,35529,2263698
2013-07-29,F-ve Dolls,1st Soulmate,Youtube,Girl,Major,https://www.youtube.com/watch?v=q-MpCw78hIs,9263,740254
2013-07-28,Brown Eyed Girls,Kill Bill,Youtube,Girl,Major,https://www.youtube.com/watch?v=8taPqxNjiz4,12601,663443
2013-07-25,AOA Black,Moya,Youtube,Girl,Major,https://www.youtube.com/watch?v=u1vE2mxtCIg,115996,16394915
2013-07-25,Koyote,Hollywood,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=9tjAuB9NDy0,7963,862780
2013-07-24,Tahiti,Love Sick,Youtube,Girl,Major,https://www.youtube.com/watch?v=HYuUWBv69C8,18372,2004210
2013-07-24,f(x),Rum Pum Pum Pum,Youtube,Girl,Major,https://www.youtube.com/watch?v=xnku4o3tRB4,700512,68513873
2013-07-23,December,Fire,Youtube,Boy,Major,https://www.youtube.com/watch?v=-FxIw-_khSc,1953,194403
2013-07-19,Apink,Secret Garden,Youtube,Girl,Minor,https://www.youtube.com/watch?v=HBxDL2lUX6A,35791,4232253
2013-07-19,Sunny Hill,Darling Of All Hearts,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=IsbiwkMY5kg,18224,2238123
2013-07-19,Miss S,You were not the..,Youtube,Girl,Major,https://www.youtube.com/watch?v=k_nLGVxmrIE,2056,250943
2013-07-18,Beast,Shadow,Youtube,Boy,Major,https://www.youtube.com/watch?v=7Y3ZRYQl4Qo,246139,33462651
2013-07-18,KARA,Thank You Summer Love,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=SnpgyUQ_cHk,9413,1528346
2013-07-17,CNBLUE,Lady,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=kNn4wR04Qiw,26710,3247277
2013-07-16,BTS,We Are Bulletproof Pt2,Youtube,Boy,Major,https://www.youtube.com/watch?v=gqhWHy0rrtM,2802081,157926139
2013-07-16,B.A.P,Hurricane,Youtube,Boy,Minor,https://www.youtube.com/watch?v=PfOtieDrDkA,156928,10994897
2013-07-15,Infinite,Destiny,Youtube,Boy,Major,https://www.youtube.com/watch?v=BDbpE6qHDSA,239534,22782534
2013-07-12,Untouchable,Call Me,Youtube,Boy,Minor,https://www.youtube.com/watch?v=cCTBgEVw6bI,7996,284293
2013-07-11,BESTie,Pitapat,Youtube,Girl,Major,https://www.youtube.com/watch?v=gtyi5LQdfBE,26854,4443211
2013-07-10,BTS,N.O,Youtube,Boy,Major,https://www.youtube.com/watch?v=mmgxPLLLyVo,1646602,88294436
2013-07-10,Stellar,Study,Youtube,Girl,Major,https://www.youtube.com/watch?v=x6qask_cn-I,0,0
2013-07-09,Teen Top,Clap Encore,Youtube,Boy,Minor,https://www.youtube.com/watch?v=MSIKwciwP5M,42067,3005060
2013-07-07,2NE1,Falling In Love,Youtube,Girl,Major,https://www.youtube.com/watch?v=zEVd9pSG85Q,731705,79962652
2013-07-04,Rania,Up,Youtube,Girl,Minor,https://www.youtube.com/watch?v=A9lvgEXCSzA,0,0
2013-07-04,Jewelry,Hot&Cold,Youtube,Girl,Major,https://www.youtube.com/watch?v=lAdabIfmtgk,0,0
2013-07-04,Davichi,Missing you Today,Youtube,Girl,Major,https://www.youtube.com/watch?v=iA9olaeQBvI,40957,9040778
2013-07-04,Apink,NoNoNo,Youtube,Girl,Major,https://www.youtube.com/watch?v=n3XJQtJWKJM,114590,17739788
2013-07-04,Mr.Mr,Waiting for you,Youtube,Boy,Major,https://www.youtube.com/watch?v=CC-dmjmbMos,17967,1046545
2013-07-04,Myname,Baby I'm Sorry,Youtube,Boy,Major,https://www.youtube.com/watch?v=RzSAO8op0ow,166018,9494297
2013-07-03,U-KISS,Inside of me,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=xjwrqzV5Zak,31461,2835214
2013-07-03,FTISLAND,Shiawa Theory,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=7uDHQc-VDwU,22077,2362951
2013-07-02,Super Junior,"Sexy, Free & Single",Youtube,Boy,Major,https://www.youtube.com/watch?v=gWIkiI_UmeE,645880,79562956
2013-07-01,Dynamic Duo,Baaam,Youtube,Boy,Major,https://www.youtube.com/watch?v=DmAHmYgdopw,22028,4355402
2013-06-30,VIXX,G.R.8.U,Youtube,Boy,Major,https://www.youtube.com/watch?v=-wKcxx1Soao,0,0
2013-06-30,T-ara,Target,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=LiweJ0DaLf8,4039,460596
2013-06-29,1,Only U,Youtube,Boy,Minor,https://www.youtube.com/watch?v=GWdQT7Mal_w,4027,120654
2013-06-27,B.A.P,COFFEE SHOP,Youtube,Boy,Minor,https://www.youtube.com/watch?v=6VzuX88Dc_g,150546,8837246
2013-06-27,4Minute,Is It Poppin'?,Youtube,Girl,Major,https://www.youtube.com/watch?v=DRSRpXPZVdM,172019,29740111
2013-06-24,A-PRINCE,Mambo,Youtube,Boy,Major,https://www.youtube.com/watch?v=S9XvYCDY2P8,3185,144641
2013-06-23,Crayon Pop,Bar Bar Bar,Youtube,Girl,Major,https://www.youtube.com/watch?v=yMqL1iWfku4,482278,74999149
2013-06-23,Girl's Day,Female President,Youtube,Girl,Major,https://www.youtube.com/watch?v=xF3MC8PWgJE,177001,32286931
2013-06-21,2EYES,Don't Mess With Me,Youtube,Girl,Major,https://www.youtube.com/watch?v=Livyqlxvypk,10331,738240
2013-06-19,Dal Shabet,Be Ambitious,Youtube,Girl,Major,https://www.youtube.com/watch?v=7jtMbtq8wT0,28575,5334349
2013-06-19,A-PRINCE,My Lady,Youtube,Boy,Minor,https://www.youtube.com/watch?v=RNxTEBkGsOE,2617,131036
2013-06-18,Beast,I'm Sorry,Youtube,Boy,Minor,https://www.youtube.com/watch?v=J06ptq4OVbA,63120,5824021
2013-06-12,After School,First Love,Youtube,Girl,Major,https://www.youtube.com/watch?v=zmS3Qh_SFwU,109131,12074382
2013-06-11,BTS,No More Dream,Youtube,Boy,Major,https://www.youtube.com/watch?v=pw540DtB5mM,365961,14082263
2013-06-10,Chocolat,Black Tinkerbell,Youtube,Girl,Major,https://www.youtube.com/watch?v=Op8cDa0feXI,34789,2839681
2013-06-10,SISTAR,Give It To Me,Youtube,Girl,Major,https://www.youtube.com/watch?v=p6XLNsJ9YrA,360219,73268907
2013-06-10,Nell,Ocean of Light,Youtube,Boy,Major,https://www.youtube.com/watch?v=0Ze0TVXXHJ4,32119,1974374
2013-06-04,Boys Republic,Party Rock,Youtube,Boy,Major,https://www.youtube.com/watch?v=u7qbhAyBdD8,34588,2110661
2013-06-04,Girls' Generation,Love&Girls,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=6ex1YkDXelo,194457,27904042
2013-06-04,Broken Valentine,Aluminium,Youtube,Boy,Major,https://www.youtube.com/watch?v=Cz10jwWy98E,5194,645888
2013-06-03,Rainbow,Sunshine,Youtube,Girl,Major,https://www.youtube.com/watch?v=h-3V0FwPzes,71091,12013689
2013-06-03,MBLAQ,Smoky Girl,Youtube,Boy,Major,https://www.youtube.com/watch?v=dTDmIiGLFEw,149303,12318541
2013-05-30,EXO,Wolf,Youtube,Boy,Major,https://www.youtube.com/watch?v=gAal8xHfV0c,1924267,157598241
2013-05-29,FTISLAND,Freedom,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=wqvZxcTm_GY,10408,1011002
2013-05-29,FTISLAND,Orange sky,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=IKn9MTAygsU,13853,1649191
2013-05-27,Boyfriend,On & On,Youtube,Boy,Major,https://www.youtube.com/watch?v=DMBWex5v1fE,60392,4622222
2013-05-23,Super Junior-D&E,I Wanna Dance,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=gaT8j1yIbCg,72669,5634103
2013-05-22,1,Want U Back,Youtube,Boy,Major,https://www.youtube.com/watch?v=FxXCVxFZf2Q,36800,1871221
2013-05-19,VIXX,hyde,Youtube,Boy,Major,https://www.youtube.com/watch?v=Le0CwBy4SaQ,131458,10606901
2013-05-15,Shinhwa,This Love,Youtube,Boy,Major,https://www.youtube.com/watch?v=45wH_HHnJBg,145321,8631681
2013-05-13,Wonder Boyz,Tarzan,Youtube,Boy,Major,https://www.youtube.com/watch?v=_WKkX-4HHP0,27370,1241186
2013-05-11,2PM,A.D.T.O.Y.,Youtube,Boy,Major,https://www.youtube.com/watch?v=AFnV7Y6iwrA,313237,32364713
2013-05-09,N-Sonic,Lie,Youtube,Boy,Major,https://www.youtube.com/watch?v=Cu2qPwRu8RY,2711,140625
2013-05-08,LC9,MaMa Beat,Youtube,Boy,Major,https://www.youtube.com/watch?v=HrV_BcWxJRU,51644,3283024
2013-05-08,9MUSES,Wild,Youtube,Girl,Major,https://www.youtube.com/watch?v=fwN_Axs7pL4,102383,15521223
2013-05-07,B1A4,What's Happening?,Youtube,Boy,Major,https://www.youtube.com/watch?v=oqxHy4G9FMI,174489,18610835
2013-05-07,4Men,Propose Song,Youtube,Boy,Major,https://www.youtube.com/watch?v=cQZ0Mp3ZUSE,15514,4972545
2013-05-07,As One,Awkward Love,Youtube,Girl,Major,https://www.youtube.com/watch?v=SYlBE_qjP44,3934,268675
2013-05-05,2PM,Comeback When You Hear This Song,Youtube,Boy,Major,https://www.youtube.com/watch?v=a7cH5EAXNNg,133786,12727771
2013-05-03,December,Going Home,Youtube,Boy,Major,https://www.youtube.com/watch?v=ENVHksP4n4g,2211,245806
2013-05-01,Hello Venus,Would You Stay For Tea?,Youtube,Girl,Major,https://www.youtube.com/watch?v=nQm_9nbY_7U,0,0
2013-04-29,SECRET,YooHoo,Youtube,Girl,Major,https://www.youtube.com/watch?v=s0sVjn5DGrc,81622,11177420
2013-04-28,24Hours,Tick-tock Tick-tock,Youtube,Co-ed,Minor,https://www.youtube.com/watch?v=2-nUkH7KH64,1649,51689
2013-04-28,T-ara N4,Jeon Won Diary (Drama version),Youtube,Girl,Major,https://www.youtube.com/watch?v=CyOK2kjczo0,30339,1797052
2013-04-28,T-ara N4,Jeon Won Diary (Dance version),Youtube,Girl,Major,https://www.youtube.com/watch?v=74_3c_5SVBM,103267,14580411
2013-04-28,UBeat,Should Have Treated You Better,Youtube,Boy,Major,https://www.youtube.com/watch?v=lF1d4X5L-ms,47555,2344978
2013-04-25,Ladies' Code,I Won't Cry,Youtube,Girl,Minor,https://www.youtube.com/watch?v=XYr3Mvzlb1s,3477,165079
2013-04-25,SHINee,Why So Serious?,Youtube,Boy,Major,https://www.youtube.com/watch?v=hgeAmF7bgoE,267853,23406863
2013-04-25,HISTORY,Dreamer (narr. IU),Youtube,Boy,Major,https://www.youtube.com/watch?v=zM5GpSPGk-Y,29959,1323456
2013-04-25,4Minute,What's Your Name,Youtube,Girl,Major,https://www.youtube.com/watch?v=H-IJWqIHioA,282064,44633142
2013-04-24,Teen Top,Walk By,Youtube,Boy,Minor,https://www.youtube.com/watch?v=NSKHUM-d8EU,21889,1233913
2013-04-24,Dickpunks,Viva Youth,Youtube,Boy,Major,https://www.youtube.com/watch?v=FODnA8jGC0Q,8663,1725369
2013-04-18,Gavy NJ,Farewell Theater,Youtube,Girl,Major,https://www.youtube.com/watch?v=n_r3HaXA-jY,3439,524795
2013-04-17,C-Clown,Shaking Heart,Youtube,Boy,Major,https://www.youtube.com/watch?v=0e56l-8K3jU,55103,3677451
2013-04-16,4Men,Thank You,Youtube,Boy,Major,https://www.youtube.com/watch?v=PJlR6Tm-_tc,2339,229495
2013-04-13,PSY,Gentleman,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=ASO_zypdnsQ,8048900,1533447294
2013-04-10,BtoB,2nd Confession,Youtube,Boy,Major,https://www.youtube.com/watch?v=7zuoNuI4fHQ,96818,6230788
2013-04-10,Boyfriend,Melody of Eye,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=vF5YCShFlEg,23374,2100719
2013-04-09,CNBLUE,Blind Love,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=XcmFrXuf0Ew,47435,5465325
2013-04-09,M.I.B,Nod Along!,Youtube,Boy,Major,https://www.youtube.com/watch?v=m8eQf0XsCao,21240,1288718
2013-04-08,15&,Somebody,Youtube,Girl,Major,https://www.youtube.com/watch?v=lnM-PQwLxC0,45984,3229994
2013-04-04,"Sunnyhill, Daybreak",Love Actually,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=MStMdxnrYyY,10527,1120070
2013-04-04,Girls' Generation,Beep Beep,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=K36drkfv9BE,26854,1564915
2013-04-01,Davichi,Be Warmed,Youtube,Girl,Major,https://www.youtube.com/watch?v=dhI9bsQwFRw,2487,396885
2013-04-01,Delight,Mega Yak,Youtube,Girl,Major,https://www.youtube.com/watch?v=TloLiJE5jsM,7008,423069
2013-03-24,ZE:A-Five,The Day We Broke Up,Youtube,Boy,Major,https://www.youtube.com/watch?v=1M1beIdYUl0,36290,3084706
2013-03-20,Infinite,Man In Love,Youtube,Boy,Major,https://www.youtube.com/watch?v=2C-dsCaFJzE,160774,12816390
2013-03-18,Davichi,Just The Two of Us,Youtube,Girl,Major,https://www.youtube.com/watch?v=fMWvYuk_bQo,1138,192589
2013-03-18,KARA,Bye Bye happy Days!,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=j8RxLdoKpVM,0,0
2013-03-18,KARA,Orion,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=0ssLwwB8ees,0,0
2013-03-17,Evol,Get Up,Youtube,Girl,Major,https://www.youtube.com/watch?v=rAUwimJaZKU,40336,2869877
2013-03-14,One Punch,Vacant Evening,Youtube,Boy,Minor,https://www.youtube.com/watch?v=6n4gJHTK_Dg,0,0
2013-03-13,Girl's Day,Expect,Youtube,Girl,Major,https://www.youtube.com/watch?v=t8YXut6_56c,256178,50368703
2013-03-13,AKMU,I love you,Youtube,Co-ed,OST,https://www.youtube.com/watch?v=ZuyNe3AmlSk,403666,38823083
2013-03-12,Glam,In Front of the Mirror,Youtube,Girl,Major,https://www.youtube.com/watch?v=PreOQpat5Mg,50179,2295520
2013-03-11,SHINee,Fire,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=BWsSiuU0ThY,62108,4294441
2013-03-08,Baechigi,Under The Sun,Youtube,Boy,Minor,https://www.youtube.com/watch?v=Z9fXXiQNbpY,0,0
2013-03-07,Rania,Just Go,Youtube,Girl,Major,https://www.youtube.com/watch?v=oCVU4lR-Gsk,40013,4796774
2013-03-07,Ladies' Code,Bad Girl,Youtube,Girl,Major,https://www.youtube.com/watch?v=2KmAbPcYa0A,18568,652472
2013-03-07,U-KISS,Standing Still,Youtube,Boy,Major,https://www.youtube.com/watch?v=bOPHIx81bQE,105141,9490422
2013-03-04,Davichi,Turtle,Youtube,Girl,Major,https://www.youtube.com/watch?v=oCK2BthiqFM,721,295822
2013-03-04,Excite,Try Again,Youtube,Boy,Major,https://www.youtube.com/watch?v=sBqnrYO9rFg,82,2642
2013-03-04,2AM,One Spring Day,Youtube,Boy,Major,https://www.youtube.com/watch?v=UKgK5LqT6BY,69695,2842314
2013-03-04,Myname,We Are The Night,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=s0nuGcumWMA,15558,1191710
2013-03-03,D-Unit,Talk To My Face,Youtube,Girl,Major,https://www.youtube.com/watch?v=mzEEwAeNr0Y,17222,1222474
2013-02-25,Teen Top,Miss Right,Youtube,Boy,Major,https://www.youtube.com/watch?v=TaGCTbqJKO0,264399,24859987
2013-02-20,Tritops,Too Foolish For You,Youtube,Boy,Major,https://www.youtube.com/watch?v=cS9TXGpFHPw,374,23287
2013-02-20,Girl's Day,White Day,Youtube,Girl,Minor,https://www.youtube.com/watch?v=yZvXb38z_R8,5255,463578
2013-02-19,SHINee,Dream Girl,Youtube,Boy,Major,https://www.youtube.com/watch?v=vhxjEXDAy6s,281850,24625400
2013-02-19,Speed,Pain The Love Of Heart,Youtube,Boy,Major,https://www.youtube.com/watch?v=mQUwJxKkhNo,62206,4722626
2013-02-15,Teen Top,I Wanna Love,Youtube,Boy,Minor,https://www.youtube.com/watch?v=s1pNnvXMHBI,82183,7009651
2013-02-15,Orange Caramel,Cookies Cream & mint,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=QjwloyGluaA,2773,336975
2013-02-14,Dasoni,Goodbye,Youtube,Girl,Major,https://www.youtube.com/watch?v=ZpMScAlOzHo,16937,1167919
2013-02-12,Rainbow,Tell Me Tell Me,Youtube,Girl,Major,https://www.youtube.com/watch?v=Zy_sgB4EJB8,59931,9667225
2013-02-12,NU'EST,Hello,Youtube,Boy,Major,https://www.youtube.com/watch?v=9GdT1R2K6FE,48722,1285409
2013-02-11,Two X,Ring Ma Bell,Youtube,Girl,Major,https://www.youtube.com/watch?v=FkwrdyWzyDc,25366,3489183
2013-02-11,B.A.P,ONE SHOT,Youtube,Boy,Major,https://www.youtube.com/watch?v=1zRzl1d5vNU,508894,39506856
2013-02-07,ZE:A,The Classic,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=h6s77A5jq64,4066,299831
2013-02-05,Clazziquai Project,Love Recipe,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=HTN5mcIABg4,10221,1223730
2013-02-01,December,Memories,Youtube,Boy,Major,https://www.youtube.com/watch?v=Kj6C3AXG9SQ,3463,631041
2013-01-30,SISTAR19,Gone Not Around Any Longer,Youtube,Girl,Major,https://www.youtube.com/watch?v=JtVhwsACgTw,235701,47649153
2013-01-28,Infinite H,Without You feat. Zion.T,Youtube,Boy,Major,https://www.youtube.com/watch?v=SsoEF4ojw-8,30584,1959733
2013-01-28,DMTN,Safety Zone,Youtube,Boy,Major,https://www.youtube.com/watch?v=o6YLHPPBd9k,4726,144553
2013-01-27,4Men,Hello It's Me,Youtube,Boy,Major,https://www.youtube.com/watch?v=k0YXPymM6Us,0,0
2013-01-25,LeeSsang,Tears,Youtube,Boy,Major,https://www.youtube.com/watch?v=HDqBCcOv_7U,35159,4922011
2013-01-24,Egobomb,Throw It Away,Youtube,Boy,Major,https://www.youtube.com/watch?v=64XGveCYrak,0,0
2013-01-24,Myname,Just That Little Thing,Youtube,Boy,Major,https://www.youtube.com/watch?v=BCzp7l3JCEU,34195,2162313
2013-01-23,9MUSES,Dolls,Youtube,Girl,Major,https://www.youtube.com/watch?v=qW6D8rYppwY,75163,9129793
2013-01-23,Mr.Mr,Highway,Youtube,Boy,Major,https://www.youtube.com/watch?v=dzXJ0tuRuNY,17395,1071562
2013-01-21,Speed,Never Say Goodbye,Youtube,Boy,Major,https://www.youtube.com/watch?v=CCHElo5l1sk,2525,93867
2013-01-20,Tiny-G,Minimanomo,Youtube,Girl,Major,https://www.youtube.com/watch?v=r-MXLmNnarQ,112655,8286409
2013-01-18,BoA,Disturbance,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=ac4e7PRl_Ec,121131,15664925
2013-01-17,VIXX,On and On,Youtube,Boy,Major,https://www.youtube.com/watch?v=2TcXHDJIShI,0,0
2013-01-14,B.A.P,Rain Sound,Youtube,Boy,Minor,https://www.youtube.com/watch?v=7ghpiNIKGIo,167877,12736261
2013-01-14,Speed,It's Over,Youtube,Boy,Major,https://www.youtube.com/watch?v=YOlBheJB3ww,38621,3246794
2013-01-14,Baechigi,Shower Of Tears,Youtube,Boy,Major,https://www.youtube.com/watch?v=uT2aJola9xo,0,0
2013-01-13,CNBLUE,I'm Sorry,Youtube,Boy,Major,https://www.youtube.com/watch?v=4p3cKsDCA0Y,235180,25201301
2013-01-10,Infinite H,Special Girl feat. Bumkey,Youtube,Boy,Major,https://www.youtube.com/watch?v=vnEHiMVgEII,64471,4463852
2013-01-09,Boyfriend,I Yah,Youtube,Boy,Major,https://www.youtube.com/watch?v=utJrJuBQ244,142837,13473295
2013-01-08,Nell,Words you shouldn't believe,Youtube,Boy,Major,https://www.youtube.com/watch?v=QZl5aWkF4qQ,8071,533265
2013-01-06,Speed,That's My Fault,Youtube,Boy,Major,https://www.youtube.com/watch?v=0gxMvAa2V1Q,23786,1923293
2013-01-06,Super Junior-M,Break Down,Youtube,Boy,Chinese,https://www.youtube.com/watch?v=e_Nz8t3vNo8,355112,40571689
2013-01-05,A-PRINCE,Hello,Youtube,Boy,Major,https://www.youtube.com/watch?v=-oHjnd26J_E,1325,48354
2013-01-02,Apink,A Year Ago,Youtube,Girl,Minor,https://www.youtube.com/watch?v=bo0dILRCbTs,6137,370261
2013-01-01,Glam,I Like That,Youtube,Girl,Major,https://www.youtube.com/watch?v=Dwm7IlPO1Uo,145106,6116107
2013-01-01,Girls' Generation,I Got A Boy,Youtube,Girl,Major,https://www.youtube.com/watch?v=wq7ftOZBy0E,2107081,259465293
2012-12-26,CNBLUE,Robot,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=0R-Ibg8YB0s,13847,1612510
2012-12-25,SHINee,Dazzling Girl,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=f8-aYW2biys,52638,4054904
2012-12-24,Super Junior-K.R.Y,Promise You,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=RlmhROGThG0,27878,1504125
2012-12-21,Girls' Generation,Dancing Queen,Youtube,Girl,Major,https://www.youtube.com/watch?v=EXZxc8GSXnI,387908,60531025
2012-12-20,December,Don't Go,Youtube,Boy,Major,https://www.youtube.com/watch?v=Fy8kvKn-wMw,6863,1016342
2012-12-13,C-Real,Danger Girl,Youtube,Girl,Major,https://www.youtube.com/watch?v=qjT58WX8c7c,5377,403088
2012-12-13,Hello Venus,What Are You Doing Today?,Youtube,Girl,Major,https://www.youtube.com/watch?v=WOhxRzGIPYw,0,0
2012-12-13,Sunny Hill,Goodbye To Romance,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=MkmSxGCGW8Y,34673,4477007
2012-12-12,Orange Caramel,Dashing through the snow in highheels (feat. NU'EST),Youtube,Girl,Special,https://www.youtube.com/watch?v=td8mzvYNRl0,6489,294638
2012-12-11,Noel,Love 911,Youtube,Boy,Major,https://www.youtube.com/watch?v=HVhm10m8qFM,20520,3501933
2012-12-07,1,Guy Like Me,Youtube,Boy,Minor,https://www.youtube.com/watch?v=xzedhZOZTxo,13995,732938
2012-12-06,ZE:A,Beautiful Lady,Youtube,Boy,Major,https://www.youtube.com/watch?v=HCEd1EiVnlw,16507,1383472
2012-12-06,The SeeYa,Poison,Youtube,Girl,Major,https://www.youtube.com/watch?v=lsNuAHmZ8Sw,291,19000
2012-12-05,Clazziquai Project,Can't Go On My Own,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=1ev8HYenbqk,8248,731992
2012-12-04,FTISLAND,Polar Star,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=RhkPbFpy6BU,7005,652113
2012-12-03,SECRET,Talk That,Youtube,Girl,Major,https://www.youtube.com/watch?v=-V1-J4LNh9o,45586,5661881
2012-12-03,Nell,White night,Youtube,Boy,Major,https://www.youtube.com/watch?v=foUVjorLgZc,9974,751159
2012-12-03,Boyfriend,My Lady,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=6xa2F5-A1x0,33950,3124808
2012-12-03,Boyfriend,Kimi to Dance Dance Dance,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=dx3_XhRImVs,23354,1905095
2012-11-27,BIGSTAR,I Got The Feeling,Youtube,Boy,Major,https://www.youtube.com/watch?v=yWoL0t3GJvs,9907,590678
2012-11-26,TVXQ!,Humanoids,Youtube,Boy,Major,https://www.youtube.com/watch?v=XAC5KRMyiQk,117892,10338824
2012-11-26,SHINee,"Stay with me, 1000 years...",Youtube,Boy,Japanese,https://www.youtube.com/watch?v=z7e18C-Bbyc,114149,7650711
